run,label,iter,agent,prediction,naive_prediction
0,7,187,agent_1,7,7
0,7,187,agent_2,7,7
0,7,187,agent_3,7,1
0,7,187,agent_4,7,7
0,7,187,agent_5,7,1
0,7,187,agent_6,7,7
0,7,187,agent_7,7,7
0,7,187,agent_8,7,1
0,7,187,agent_9,7,7
0,7,188,agent_0,7,7
0,7,188,agent_1,7,7
0,7,188,agent_2,7,7
0,7,188,agent_3,7,1
0,7,188,agent_4,7,7
0,7,188,agent_5,7,1
0,7,188,agent_6,7,7
0,7,188,agent_7,7,7
0,7,188,agent_8,7,1
0,7,188,agent_9,7,7
0,7,189,agent_0,7,7
0,7,189,agent_1,7,7
0,7,189,agent_2,7,7
0,7,189,agent_3,7,1
0,7,189,agent_4,7,7
0,7,189,agent_5,7,1
0,7,189,agent_6,7,7
0,7,189,agent_7,7,7
0,7,189,agent_8,7,1
0,7,189,agent_9,7,7
0,7,190,agent_0,7,7
0,7,190,agent_1,7,7
0,7,190,agent_2,7,7
0,7,190,agent_3,7,1
0,7,190,agent_4,7,7
0,7,190,agent_5,7,1
0,7,190,agent_6,7,7
0,7,190,agent_7,7,7
0,7,190,agent_8,7,1
0,7,190,agent_9,7,7
0,7,191,agent_0,7,7
0,7,191,agent_1,7,7
0,7,191,agent_2,7,7
0,7,191,agent_3,7,1
0,7,191,agent_4,7,7
0,7,191,agent_5,7,1
0,7,191,agent_6,7,7
0,7,191,agent_7,7,7
0,7,191,agent_8,7,1
0,7,191,agent_9,7,7
0,7,192,agent_0,7,7
0,7,192,agent_1,7,7
0,7,192,agent_2,7,7
0,7,192,agent_3,7,1
0,7,192,agent_4,7,7
0,7,192,agent_5,7,1
0,7,192,agent_6,7,7
0,7,192,agent_7,7,7
0,7,192,agent_8,7,1
0,7,192,agent_9,7,7
0,7,193,agent_0,7,7
0,7,193,agent_1,7,7
0,7,193,agent_2,7,7
0,7,193,agent_3,7,1
0,7,193,agent_4,7,7
0,7,193,agent_5,7,1
0,7,193,agent_6,7,7
0,7,193,agent_7,7,7
0,7,193,agent_8,7,1
0,7,193,agent_9,7,7
0,7,194,agent_0,7,7
0,7,194,agent_1,7,7
0,7,194,agent_2,7,7
0,7,194,agent_3,7,1
0,7,194,agent_4,7,7
0,7,194,agent_5,7,1
0,7,194,agent_6,7,7
0,7,194,agent_7,7,7
0,7,194,agent_8,7,1
0,7,194,agent_9,7,7
0,7,195,agent_0,7,7
0,7,195,agent_1,7,7
0,7,195,agent_2,7,7
0,7,195,agent_3,7,1
0,7,195,agent_4,7,7
0,7,195,agent_5,7,1
0,7,195,agent_6,7,7
0,7,195,agent_7,7,7
0,7,195,agent_8,7,1
0,7,195,agent_9,7,7
0,7,196,agent_0,7,7
0,7,196,agent_1,7,7
0,7,196,agent_2,7,7
0,7,196,agent_3,7,1
0,7,196,agent_4,7,7
0,7,196,agent_5,7,1
0,7,196,agent_6,7,7
0,7,196,agent_7,7,7
0,7,196,agent_8,7,1
0,7,196,agent_9,7,7
0,7,197,agent_0,7,7
0,7,197,agent_1,7,7
0,7,197,agent_2,7,7
0,7,197,agent_3,7,1
0,7,197,agent_4,7,7
0,7,197,agent_5,7,1
0,7,197,agent_6,7,7
0,7,197,agent_7,7,7
0,7,197,agent_8,7,1
0,7,197,agent_9,7,7
0,7,198,agent_0,7,7
0,7,198,agent_1,7,7
0,7,198,agent_2,7,7
0,7,198,agent_3,7,1
0,7,198,agent_4,7,7
0,7,198,agent_5,7,1
0,7,198,agent_6,7,7
0,7,198,agent_7,7,7
0,7,198,agent_8,7,1
0,7,198,agent_9,7,7
0,7,199,agent_0,7,7
0,7,199,agent_1,7,7
0,7,199,agent_2,7,7
0,7,199,agent_3,7,1
0,7,199,agent_4,7,7
0,7,199,agent_5,7,1
0,7,199,agent_6,7,7
0,7,199,agent_7,7,7
0,7,199,agent_8,7,1
0,7,199,agent_9,7,7
0,7,200,agent_0,7,7
0,7,200,agent_1,7,7
0,7,200,agent_2,7,7
0,7,200,agent_3,7,1
0,7,200,agent_4,7,7
0,7,200,agent_5,7,1
0,7,200,agent_6,7,7
0,7,200,agent_7,7,7
0,7,200,agent_8,7,1
0,7,200,agent_9,7,7
1,2,1,agent_0,1,1
1,2,1,agent_1,1,1
1,2,1,agent_2,1,1
1,2,1,agent_3,1,1
1,2,1,agent_4,1,1
1,2,1,agent_5,1,1
1,2,1,agent_6,1,1
1,2,1,agent_7,1,1
1,2,1,agent_8,1,1
1,2,1,agent_9,1,1
1,2,2,agent_0,1,1
1,2,2,agent_1,1,1
1,2,2,agent_2,2,1
1,2,2,agent_3,1,1
1,2,2,agent_4,1,1
1,2,2,agent_5,1,1
1,2,2,agent_6,1,1
1,2,2,agent_7,3,1
1,2,2,agent_8,1,1
1,2,2,agent_9,1,1
1,2,3,agent_0,1,1
1,2,3,agent_1,1,1
1,2,3,agent_2,2,1
1,2,3,agent_3,1,1
1,2,3,agent_4,2,1
1,2,3,agent_5,1,1
1,2,3,agent_6,1,1
1,2,3,agent_7,2,1
1,2,3,agent_8,1,1
1,2,3,agent_9,1,7
1,2,4,agent_0,1,1
1,2,4,agent_1,1,1
1,2,4,agent_2,2,1
1,2,4,agent_3,1,1
1,2,4,agent_4,5,1
1,2,4,agent_5,1,1
1,2,4,agent_6,1,1
1,2,4,agent_7,2,1
1,2,4,agent_8,1,1
1,2,4,agent_9,1,7
1,2,5,agent_0,1,1
1,2,5,agent_1,1,1
1,2,5,agent_2,2,1
1,2,5,agent_3,1,1
1,2,5,agent_4,5,1
1,2,5,agent_5,1,1
1,2,5,agent_6,1,1
1,2,5,agent_7,2,1
1,2,5,agent_8,1,1
1,2,5,agent_9,1,7
1,2,6,agent_0,1,1
1,2,6,agent_1,1,1
1,2,6,agent_2,2,1
1,2,6,agent_3,1,1
1,2,6,agent_4,5,1
1,2,6,agent_5,1,1
1,2,6,agent_6,1,1
1,2,6,agent_7,2,1
1,2,6,agent_8,1,1
1,2,6,agent_9,1,7
1,2,7,agent_0,1,1
1,2,7,agent_1,1,1
1,2,7,agent_2,2,1
1,2,7,agent_3,1,1
1,2,7,agent_4,1,1
1,2,7,agent_5,2,1
1,2,7,agent_6,1,1
1,2,7,agent_7,2,1
1,2,7,agent_8,1,1
1,2,7,agent_9,1,7
1,2,8,agent_0,3,1
1,2,8,agent_1,1,1
1,2,8,agent_2,2,1
1,2,8,agent_3,1,1
1,2,8,agent_4,5,1
1,2,8,agent_5,2,1
1,2,8,agent_6,1,1
1,2,8,agent_7,2,1
1,2,8,agent_8,1,1
1,2,8,agent_9,1,7
1,2,9,agent_0,3,1
1,2,9,agent_1,1,1
1,2,9,agent_2,2,1
1,2,9,agent_3,1,1
1,2,9,agent_4,5,1
1,2,9,agent_5,2,1
1,2,9,agent_6,1,1
1,2,9,agent_7,2,1
1,2,9,agent_8,1,1
1,2,9,agent_9,1,7
1,2,10,agent_0,3,1
1,2,10,agent_1,1,1
1,2,10,agent_2,2,1
1,2,10,agent_3,1,1
1,2,10,agent_4,1,1
1,2,10,agent_5,2,1
1,2,10,agent_6,1,1
1,2,10,agent_7,2,1
1,2,10,agent_8,1,1
1,2,10,agent_9,1,7
1,2,11,agent_0,2,1
1,2,11,agent_1,1,1
1,2,11,agent_2,2,1
1,2,11,agent_3,1,1
1,2,11,agent_4,5,1
1,2,11,agent_5,1,1
1,2,11,agent_6,1,1
1,2,11,agent_7,2,1
1,2,11,agent_8,1,1
1,2,11,agent_9,1,7
1,2,12,agent_0,3,1
1,2,12,agent_1,1,1
1,2,12,agent_2,2,1
1,2,12,agent_3,1,1
1,2,12,agent_4,2,1
1,2,12,agent_5,1,1
1,2,12,agent_6,1,1
1,2,12,agent_7,2,1
1,2,12,agent_8,1,1
1,2,12,agent_9,1,7
1,2,13,agent_0,2,1
1,2,13,agent_1,1,1
1,2,13,agent_2,2,1
1,2,13,agent_3,1,1
1,2,13,agent_4,2,1
1,2,13,agent_5,1,1
1,2,13,agent_6,1,1
1,2,13,agent_7,2,1
1,2,13,agent_8,1,1
1,2,13,agent_9,1,7
1,2,14,agent_0,2,1
1,2,14,agent_1,1,1
1,2,14,agent_2,2,1
1,2,14,agent_3,1,1
1,2,14,agent_4,2,1
1,2,14,agent_5,1,1
1,2,14,agent_6,1,1
1,2,14,agent_7,2,1
1,2,14,agent_8,1,1
1,2,14,agent_9,1,7
1,2,15,agent_0,2,1
1,2,15,agent_1,1,1
1,2,15,agent_2,2,1
1,2,15,agent_3,1,1
1,2,15,agent_4,2,1
1,2,15,agent_5,1,1
1,2,15,agent_6,1,1
1,2,15,agent_7,2,1
1,2,15,agent_8,1,1
1,2,15,agent_9,1,7
1,2,16,agent_0,2,1
1,2,16,agent_1,1,1
1,2,16,agent_2,2,1
1,2,16,agent_3,1,1
1,2,16,agent_4,2,1
1,2,16,agent_5,2,1
1,2,16,agent_6,1,1
1,2,16,agent_7,2,1
1,2,16,agent_8,1,1
1,2,16,agent_9,1,7
1,2,17,agent_0,2,1
1,2,17,agent_1,1,1
1,2,17,agent_2,2,1
1,2,17,agent_3,1,1
1,2,17,agent_4,2,1
1,2,17,agent_5,1,1
1,2,17,agent_6,1,1
1,2,17,agent_7,2,1
1,2,17,agent_8,1,1
1,2,17,agent_9,1,7
1,2,18,agent_0,2,1
1,2,18,agent_1,1,1
1,2,18,agent_2,2,1
1,2,18,agent_3,1,1
1,2,18,agent_4,2,1
1,2,18,agent_5,1,1
1,2,18,agent_6,2,1
1,2,18,agent_7,2,1
1,2,18,agent_8,1,1
1,2,18,agent_9,1,7
1,2,19,agent_0,2,1
1,2,19,agent_1,1,1
1,2,19,agent_2,2,1
1,2,19,agent_3,1,1
1,2,19,agent_4,2,1
1,2,19,agent_5,1,1
1,2,19,agent_6,2,1
1,2,19,agent_7,2,1
1,2,19,agent_8,1,1
1,2,19,agent_9,1,7
1,2,20,agent_0,2,1
1,2,20,agent_1,1,1
1,2,20,agent_2,2,1
1,2,20,agent_3,1,1
1,2,20,agent_4,2,1
1,2,20,agent_5,1,1
1,2,20,agent_6,2,1
1,2,20,agent_7,2,1
1,2,20,agent_8,1,1
1,2,20,agent_9,1,7
1,2,21,agent_0,2,7
1,2,21,agent_1,1,1
1,2,21,agent_2,2,1
1,2,21,agent_3,1,1
1,2,21,agent_4,2,1
1,2,21,agent_5,1,1
1,2,21,agent_6,2,1
1,2,21,agent_7,2,1
1,2,21,agent_8,1,1
1,2,21,agent_9,1,7
1,2,22,agent_0,2,7
1,2,22,agent_1,1,1
1,2,22,agent_2,2,1
1,2,22,agent_3,1,1
1,2,22,agent_4,2,1
1,2,22,agent_5,1,1
1,2,22,agent_6,2,1
1,2,22,agent_7,2,1
1,2,22,agent_8,1,1
1,2,22,agent_9,1,7
1,2,23,agent_0,3,2
1,2,23,agent_1,1,1
1,2,23,agent_2,2,1
1,2,23,agent_3,1,1
1,2,23,agent_4,2,1
1,2,23,agent_5,1,1
1,2,23,agent_6,2,1
1,2,23,agent_7,2,7
1,2,23,agent_8,1,1
1,2,23,agent_9,1,7
1,2,24,agent_0,3,2
1,2,24,agent_1,1,1
1,2,24,agent_2,2,1
1,2,24,agent_3,1,1
1,2,24,agent_4,2,1
1,2,24,agent_5,1,1
1,2,24,agent_6,2,1
1,2,24,agent_7,2,7
1,2,24,agent_8,1,1
1,2,24,agent_9,1,7
1,2,25,agent_0,3,2
1,2,25,agent_1,1,1
1,2,25,agent_2,2,1
1,2,25,agent_3,1,1
1,2,25,agent_4,2,1
1,2,25,agent_5,2,1
1,2,25,agent_6,2,1
1,2,25,agent_7,2,7
1,2,25,agent_8,1,1
1,2,25,agent_9,1,7
1,2,26,agent_0,3,2
1,2,26,agent_1,1,1
1,2,26,agent_2,2,1
1,2,26,agent_3,1,1
1,2,26,agent_4,2,1
1,2,26,agent_5,2,1
1,2,26,agent_6,2,1
1,2,26,agent_7,2,7
1,2,26,agent_8,1,1
1,2,26,agent_9,1,7
1,2,27,agent_0,3,1
1,2,27,agent_1,1,1
1,2,27,agent_2,2,1
1,2,27,agent_3,1,1
1,2,27,agent_4,2,1
1,2,27,agent_5,2,1
1,2,27,agent_6,2,1
1,2,27,agent_7,2,7
1,2,27,agent_8,1,1
1,2,27,agent_9,1,7
1,2,28,agent_0,3,7
1,2,28,agent_1,1,1
1,2,28,agent_2,2,1
1,2,28,agent_3,1,1
1,2,28,agent_4,2,1
1,2,28,agent_5,2,1
1,2,28,agent_6,2,1
1,2,28,agent_7,2,7
1,2,28,agent_8,1,1
1,2,28,agent_9,1,7
1,2,29,agent_0,3,7
1,2,29,agent_1,1,1
1,2,29,agent_2,2,1
1,2,29,agent_3,1,1
1,2,29,agent_4,2,1
1,2,29,agent_5,2,1
1,2,29,agent_6,2,1
1,2,29,agent_7,2,7
1,2,29,agent_8,1,1
1,2,29,agent_9,1,7
1,2,30,agent_0,3,7
1,2,30,agent_1,1,1
1,2,30,agent_2,2,1
1,2,30,agent_3,1,7
1,2,30,agent_4,2,1
1,2,30,agent_5,2,1
1,2,30,agent_6,2,1
1,2,30,agent_7,2,7
1,2,30,agent_8,1,1
1,2,30,agent_9,1,7
1,2,31,agent_0,3,7
1,2,31,agent_1,1,1
1,2,31,agent_2,2,1
1,2,31,agent_3,1,7
1,2,31,agent_4,2,1
1,2,31,agent_5,2,1
1,2,31,agent_6,2,1
1,2,31,agent_7,2,7
1,2,31,agent_8,1,1
1,2,31,agent_9,1,7
1,2,32,agent_0,3,1
1,2,32,agent_1,1,1
1,2,32,agent_2,2,1
1,2,32,agent_3,1,7
1,2,32,agent_4,2,1
1,2,32,agent_5,2,1
1,2,32,agent_6,2,1
1,2,32,agent_7,2,7
1,2,32,agent_8,1,1
1,2,32,agent_9,1,7
1,2,33,agent_0,3,1
1,2,33,agent_1,1,1
1,2,33,agent_2,2,1
1,2,33,agent_3,1,7
1,2,33,agent_4,2,1
1,2,33,agent_5,2,1
1,2,33,agent_6,2,1
1,2,33,agent_7,2,7
1,2,33,agent_8,1,1
1,2,33,agent_9,1,7
1,2,34,agent_0,3,1
1,2,34,agent_1,1,1
1,2,34,agent_2,2,1
1,2,34,agent_3,1,7
1,2,34,agent_4,2,1
1,2,34,agent_5,2,1
1,2,34,agent_6,2,1
1,2,34,agent_7,2,7
1,2,34,agent_8,1,1
1,2,34,agent_9,1,7
1,2,35,agent_0,3,1
1,2,35,agent_1,1,1
1,2,35,agent_2,2,1
1,2,35,agent_3,1,7
1,2,35,agent_4,2,1
1,2,35,agent_5,2,1
1,2,35,agent_6,2,1
1,2,35,agent_7,2,7
1,2,35,agent_8,1,1
1,2,35,agent_9,1,7
1,2,36,agent_0,3,1
1,2,36,agent_1,1,1
1,2,36,agent_2,2,1
1,2,36,agent_3,1,7
1,2,36,agent_4,2,1
1,2,36,agent_5,2,1
1,2,36,agent_6,2,1
1,2,36,agent_7,2,7
1,2,36,agent_8,1,1
1,2,36,agent_9,1,7
1,2,37,agent_0,3,1
1,2,37,agent_1,1,1
1,2,37,agent_2,2,1
1,2,37,agent_3,1,7
1,2,37,agent_4,2,1
1,2,37,agent_5,2,1
1,2,37,agent_6,2,1
1,2,37,agent_7,2,7
1,2,37,agent_8,1,1
1,2,37,agent_9,1,7
1,2,38,agent_0,3,1
1,2,38,agent_1,1,1
1,2,38,agent_2,2,1
1,2,38,agent_3,1,7
1,2,38,agent_4,2,1
1,2,38,agent_5,2,1
1,2,38,agent_6,2,1
1,2,38,agent_7,2,7
1,2,38,agent_8,1,1
1,2,38,agent_9,1,7
1,2,39,agent_0,3,7
1,2,39,agent_1,1,1
1,2,39,agent_2,2,1
1,2,39,agent_3,1,7
1,2,39,agent_4,2,1
1,2,39,agent_5,2,1
1,2,39,agent_6,2,1
1,2,39,agent_7,2,7
1,2,39,agent_8,1,1
1,2,39,agent_9,1,7
1,2,40,agent_0,3,7
1,2,40,agent_1,1,1
1,2,40,agent_2,2,1
1,2,40,agent_3,1,7
1,2,40,agent_4,2,1
1,2,40,agent_5,2,1
1,2,40,agent_6,2,1
1,2,40,agent_7,2,7
1,2,40,agent_8,1,1
1,2,40,agent_9,1,7
1,2,41,agent_0,3,7
1,2,41,agent_1,1,1
1,2,41,agent_2,2,1
1,2,41,agent_3,1,7
1,2,41,agent_4,2,1
1,2,41,agent_5,2,1
1,2,41,agent_6,2,1
1,2,41,agent_7,2,7
1,2,41,agent_8,1,1
1,2,41,agent_9,1,7
1,2,42,agent_0,3,3
1,2,42,agent_1,1,1
1,2,42,agent_2,2,1
1,2,42,agent_3,1,7
1,2,42,agent_4,2,1
1,2,42,agent_5,2,1
1,2,42,agent_6,2,1
1,2,42,agent_7,2,7
1,2,42,agent_8,1,1
1,2,42,agent_9,1,7
1,2,43,agent_0,3,3
1,2,43,agent_1,1,1
1,2,43,agent_2,2,1
1,2,43,agent_3,1,7
1,2,43,agent_4,2,1
1,2,43,agent_5,2,1
1,2,43,agent_6,2,1
1,2,43,agent_7,2,7
1,2,43,agent_8,1,1
1,2,43,agent_9,1,7
1,2,44,agent_0,3,3
1,2,44,agent_1,1,1
1,2,44,agent_2,2,1
1,2,44,agent_3,1,7
1,2,44,agent_4,2,1
1,2,44,agent_5,2,1
1,2,44,agent_6,2,1
1,2,44,agent_7,2,7
1,2,44,agent_8,1,1
1,2,44,agent_9,1,7
1,2,45,agent_0,3,3
1,2,45,agent_1,1,1
1,2,45,agent_2,2,1
1,2,45,agent_3,1,7
1,2,45,agent_4,2,1
1,2,45,agent_5,2,1
1,2,45,agent_6,2,1
1,2,45,agent_7,2,7
1,2,45,agent_8,1,1
1,2,45,agent_9,1,7
1,2,46,agent_0,3,3
1,2,46,agent_1,1,1
1,2,46,agent_2,2,1
1,2,46,agent_3,1,7
1,2,46,agent_4,2,1
1,2,46,agent_5,2,1
1,2,46,agent_6,2,1
1,2,46,agent_7,2,7
1,2,46,agent_8,1,1
1,2,46,agent_9,1,7
1,2,47,agent_0,3,3
1,2,47,agent_1,1,1
1,2,47,agent_2,2,1
1,2,47,agent_3,1,7
1,2,47,agent_4,2,1
1,2,47,agent_5,2,1
1,2,47,agent_6,2,1
1,2,47,agent_7,2,7
1,2,47,agent_8,1,1
1,2,47,agent_9,1,7
1,2,48,agent_0,3,3
1,2,48,agent_1,1,1
1,2,48,agent_2,2,1
1,2,48,agent_3,1,7
1,2,48,agent_4,2,1
1,2,48,agent_5,2,1
1,2,48,agent_6,2,1
1,2,48,agent_7,2,7
1,2,48,agent_8,1,1
1,2,48,agent_9,1,7
1,2,49,agent_0,3,3
1,2,49,agent_1,1,1
1,2,49,agent_2,2,1
1,2,49,agent_3,1,7
1,2,49,agent_4,2,1
1,2,49,agent_5,2,1
1,2,49,agent_6,2,1
1,2,49,agent_7,2,7
1,2,49,agent_8,1,1
1,2,49,agent_9,1,7
1,2,50,agent_0,3,3
1,2,50,agent_1,1,1
1,2,50,agent_2,2,1
1,2,50,agent_3,1,7
1,2,50,agent_4,2,1
1,2,50,agent_5,2,1
1,2,50,agent_6,2,1
1,2,50,agent_7,2,7
1,2,50,agent_8,1,1
1,2,50,agent_9,1,7
1,2,51,agent_0,3,3
1,2,51,agent_1,1,1
1,2,51,agent_2,2,1
1,2,51,agent_3,1,7
1,2,51,agent_4,2,1
1,2,51,agent_5,2,1
1,2,51,agent_6,2,1
1,2,51,agent_7,2,7
1,2,51,agent_8,1,1
1,2,51,agent_9,1,7
1,2,52,agent_0,3,3
1,2,52,agent_1,1,1
1,2,52,agent_2,2,1
1,2,52,agent_3,1,7
1,2,52,agent_4,2,1
1,2,52,agent_5,2,1
1,2,52,agent_6,2,1
1,2,52,agent_7,2,7
1,2,52,agent_8,1,1
1,2,52,agent_9,1,7
1,2,53,agent_0,3,3
1,2,53,agent_1,1,1
1,2,53,agent_2,2,1
1,2,53,agent_3,6,7
1,2,53,agent_4,2,1
1,2,53,agent_5,2,1
1,2,53,agent_6,2,1
1,2,53,agent_7,2,7
1,2,53,agent_8,1,1
1,2,53,agent_9,1,7
1,2,54,agent_0,3,3
1,2,54,agent_1,1,1
1,2,54,agent_2,2,1
1,2,54,agent_3,6,7
1,2,54,agent_4,2,1
1,2,54,agent_5,2,1
1,2,54,agent_6,2,1
1,2,54,agent_7,2,7
1,2,54,agent_8,1,1
1,2,54,agent_9,1,7
1,2,55,agent_0,3,3
1,2,55,agent_1,1,1
1,2,55,agent_2,2,1
1,2,55,agent_3,6,7
1,2,55,agent_4,2,1
1,2,55,agent_5,2,1
1,2,55,agent_6,2,1
1,2,55,agent_7,2,7
1,2,55,agent_8,1,1
1,2,55,agent_9,1,7
1,2,56,agent_0,3,3
1,2,56,agent_1,1,1
1,2,56,agent_2,2,1
1,2,56,agent_3,6,7
1,2,56,agent_4,2,1
1,2,56,agent_5,2,1
1,2,56,agent_6,2,1
1,2,56,agent_7,2,7
1,2,56,agent_8,1,1
1,2,56,agent_9,1,7
1,2,57,agent_0,3,3
1,2,57,agent_1,1,1
1,2,57,agent_2,2,1
1,2,57,agent_3,6,7
1,2,57,agent_4,2,1
1,2,57,agent_5,2,1
1,2,57,agent_6,2,1
1,2,57,agent_7,2,7
1,2,57,agent_8,1,1
1,2,57,agent_9,1,7
1,2,58,agent_0,3,3
1,2,58,agent_1,1,1
1,2,58,agent_2,2,1
1,2,58,agent_3,6,7
1,2,58,agent_4,2,1
1,2,58,agent_5,2,1
1,2,58,agent_6,2,1
1,2,58,agent_7,2,7
1,2,58,agent_8,1,1
1,2,58,agent_9,1,7
1,2,59,agent_0,3,3
1,2,59,agent_1,1,1
1,2,59,agent_2,2,1
1,2,59,agent_3,6,7
1,2,59,agent_4,2,1
1,2,59,agent_5,2,1
1,2,59,agent_6,2,1
1,2,59,agent_7,2,7
1,2,59,agent_8,1,1
1,2,59,agent_9,1,7
1,2,60,agent_0,3,3
1,2,60,agent_1,1,1
1,2,60,agent_2,2,1
1,2,60,agent_3,6,7
1,2,60,agent_4,2,1
1,2,60,agent_5,2,1
1,2,60,agent_6,2,1
1,2,60,agent_7,2,7
1,2,60,agent_8,1,1
1,2,60,agent_9,1,7
1,2,61,agent_0,3,3
1,2,61,agent_1,1,1
1,2,61,agent_2,2,1
1,2,61,agent_3,6,7
1,2,61,agent_4,2,1
1,2,61,agent_5,2,1
1,2,61,agent_6,2,1
1,2,61,agent_7,2,7
1,2,61,agent_8,1,1
1,2,61,agent_9,1,7
1,2,62,agent_0,3,3
1,2,62,agent_1,1,1
1,2,62,agent_2,2,1
1,2,62,agent_3,6,7
1,2,62,agent_4,2,1
1,2,62,agent_5,2,1
1,2,62,agent_6,2,1
1,2,62,agent_7,2,7
1,2,62,agent_8,1,1
1,2,62,agent_9,1,7
1,2,63,agent_0,3,3
1,2,63,agent_1,1,1
1,2,63,agent_2,2,1
1,2,63,agent_3,6,7
1,2,63,agent_4,2,1
1,2,63,agent_5,2,1
1,2,63,agent_6,2,1
1,2,63,agent_7,2,7
1,2,63,agent_8,1,1
1,2,63,agent_9,1,7
1,2,64,agent_0,3,3
1,2,64,agent_1,1,1
1,2,64,agent_2,2,1
1,2,64,agent_3,6,7
1,2,64,agent_4,2,1
1,2,64,agent_5,2,1
1,2,64,agent_6,2,1
1,2,64,agent_7,2,7
1,2,64,agent_8,1,1
1,2,64,agent_9,1,7
1,2,65,agent_0,3,3
1,2,65,agent_1,1,1
1,2,65,agent_2,2,1
1,2,65,agent_3,6,7
1,2,65,agent_4,2,1
1,2,65,agent_5,2,1
1,2,65,agent_6,2,1
1,2,65,agent_7,2,7
1,2,65,agent_8,1,1
1,2,65,agent_9,1,7
1,2,66,agent_0,3,3
1,2,66,agent_1,1,1
1,2,66,agent_2,2,1
1,2,66,agent_3,6,7
1,2,66,agent_4,2,1
1,2,66,agent_5,2,1
1,2,66,agent_6,2,1
1,2,66,agent_7,2,7
1,2,66,agent_8,1,1
1,2,66,agent_9,1,7
1,2,67,agent_0,2,3
1,2,67,agent_1,1,1
1,2,67,agent_2,2,1
1,2,67,agent_3,6,7
1,2,67,agent_4,2,1
1,2,67,agent_5,2,1
1,2,67,agent_6,2,1
1,2,67,agent_7,2,7
1,2,67,agent_8,1,1
1,2,67,agent_9,1,7
1,2,68,agent_0,2,3
1,2,68,agent_1,1,1
1,2,68,agent_2,2,1
1,2,68,agent_3,6,7
1,2,68,agent_4,2,1
1,2,68,agent_5,2,1
1,2,68,agent_6,2,1
1,2,68,agent_7,2,7
1,2,68,agent_8,1,1
1,2,68,agent_9,1,7
1,2,69,agent_0,2,3
1,2,69,agent_1,1,1
1,2,69,agent_2,2,1
1,2,69,agent_3,6,0
1,2,69,agent_4,2,1
1,2,69,agent_5,2,1
1,2,69,agent_6,2,1
1,2,69,agent_7,2,7
1,2,69,agent_8,1,1
1,2,69,agent_9,1,7
1,2,70,agent_0,2,3
1,2,70,agent_1,1,1
1,2,70,agent_2,2,1
1,2,70,agent_3,6,0
1,2,70,agent_4,2,1
1,2,70,agent_5,2,1
1,2,70,agent_6,2,1
1,2,70,agent_7,2,7
1,2,70,agent_8,1,1
1,2,70,agent_9,1,7
1,2,71,agent_0,2,3
1,2,71,agent_1,1,1
1,2,71,agent_2,2,1
1,2,71,agent_3,6,0
1,2,71,agent_4,2,1
1,2,71,agent_5,2,1
1,2,71,agent_6,2,1
1,2,71,agent_7,2,7
1,2,71,agent_8,1,1
1,2,71,agent_9,1,7
1,2,72,agent_0,2,3
1,2,72,agent_1,1,1
1,2,72,agent_2,2,1
1,2,72,agent_3,6,0
1,2,72,agent_4,2,1
1,2,72,agent_5,2,1
1,2,72,agent_6,2,1
1,2,72,agent_7,2,7
1,2,72,agent_8,1,1
1,2,72,agent_9,1,7
1,2,73,agent_0,2,3
1,2,73,agent_1,1,1
1,2,73,agent_2,2,1
1,2,73,agent_3,6,0
1,2,73,agent_4,2,1
1,2,73,agent_5,2,1
1,2,73,agent_6,2,1
1,2,73,agent_7,2,7
1,2,73,agent_8,1,1
1,2,73,agent_9,1,7
1,2,74,agent_0,2,3
1,2,74,agent_1,1,1
1,2,74,agent_2,2,1
1,2,74,agent_3,6,0
1,2,74,agent_4,2,1
1,2,74,agent_5,2,1
1,2,74,agent_6,2,1
1,2,74,agent_7,2,7
1,2,74,agent_8,1,1
1,2,74,agent_9,1,7
1,2,75,agent_0,2,3
1,2,75,agent_1,1,1
1,2,75,agent_2,2,1
1,2,75,agent_3,6,0
1,2,75,agent_4,2,1
1,2,75,agent_5,2,1
1,2,75,agent_6,2,1
1,2,75,agent_7,2,7
1,2,75,agent_8,1,1
1,2,75,agent_9,1,7
1,2,76,agent_0,2,3
1,2,76,agent_1,1,1
1,2,76,agent_2,2,1
1,2,76,agent_3,6,0
1,2,76,agent_4,2,1
1,2,76,agent_5,2,1
1,2,76,agent_6,2,1
1,2,76,agent_7,2,7
1,2,76,agent_8,1,1
1,2,76,agent_9,1,7
1,2,77,agent_0,2,3
1,2,77,agent_1,1,1
1,2,77,agent_2,2,1
1,2,77,agent_3,6,0
1,2,77,agent_4,2,1
1,2,77,agent_5,2,1
1,2,77,agent_6,2,1
1,2,77,agent_7,2,7
1,2,77,agent_8,1,1
1,2,77,agent_9,1,7
1,2,78,agent_0,2,3
1,2,78,agent_1,1,1
1,2,78,agent_2,2,1
1,2,78,agent_3,6,0
1,2,78,agent_4,2,1
1,2,78,agent_5,2,1
1,2,78,agent_6,2,1
1,2,78,agent_7,2,7
1,2,78,agent_8,1,1
1,2,78,agent_9,1,7
1,2,79,agent_0,2,3
1,2,79,agent_1,1,1
1,2,79,agent_2,2,1
1,2,79,agent_3,6,0
1,2,79,agent_4,2,1
1,2,79,agent_5,2,1
1,2,79,agent_6,2,1
1,2,79,agent_7,2,7
1,2,79,agent_8,1,1
1,2,79,agent_9,1,7
1,2,80,agent_0,2,3
1,2,80,agent_1,1,1
